filename,split,region,noise_ratio,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
ica_25.tif,train,ica,0.5708,-2.0146,5.3273,2.4871,-1.5543,1.0192,-0.0516,1.7550,4.1103,0.5266,1.0713
kyoto_57.tif,train,kyoto,0.3652,1.7161,0.3412,1.9306,-1.1196,-0.1549,0.1725,0.6082,1.3622,-0.4402,1.6473
shanghai_49.tif,train,shanghai,0.4381,2.1795,1.6935,0.1619,0.4797,-2.0707,-1.0826,-2.1109,0.3843,0.7687,-0.4445
christchurch_63.tif,train,christchurch,0.3490,-0.0836,-1.3943,-1.3103,-0.0300,-2.3390,0.8032,-1.6387,1.0843,-0.8954,-0.4242
coxsbazar_69.tif,train,coxsbazar,0.1800,-4.9938,-1.7652,-0.3992,-3.1981,-0.3000,-1.2672,2.3032,-1.1820,0.8563,1.0100
lambayeque_24.tif,train,lambayeque,0.6655,-5.1337,8.8577,-1.7648,0.4971,-4.3856,9.8397,-1.6021,-5.5354,3.3669,0.6955
western_18.tif,train,western,0.4695,0.4759,0.6451,-1.3393,-0.8042,-0.5969,2.2176,0.5492,2.3445,-1.5588,-2.0344
khartoum_1.tif,train,khartoum,0.4041,3.4134,1.5837,-0.1078,1.3948,-1.2372,-1.5506,-2.1666,-0.6278,0.1549,0.8253
bielefeld_63.tif,train,bielefeld,0.3090,-0.6013,-1.2157,2.2450,0.3667,0.8618,0.9550,-0.8858,0.6436,-1.3169,-0.5465
piura_35.tif,train,piura,0.2855,-4.9664,3.6409,1.1786,-1.0243,2.3404,-2.6939,-1.1536,-1.8575,-1.6792,-0.5198
santiago_64.tif,train,santiago,0.4523,0.8014,1.3594,-2.3940,-0.7819,1.9517,-0.0830,-2.8269,0.9298,-2.0048,-0.1097
zanzibar_2.tif,train,zanzibar,0.2321,-4.4727,-2.3774,-0.2444,1.5267,-1.0973,0.4887,0.2229,0.3431,0.3811,0.5531
dhaka_14.tif,train,dhaka,0.2913,0.5660,1.0876,-2.8625,-2.5358,3.5910,0.0645,0.3364,0.5528,0.6938,-0.7652
daressalaam_57.tif,train,daressalaam,0.2769,3.6565,-0.5944,-0.1314,-1.6746,-2.4802,-0.7036,-1.2000,-0.6613,1.0672,-0.7934
soriano_7.tif,train,soriano,0.2669,2.2656,-1.7299,-0.6301,0.8365,-0.2093,0.2669,-1.2543,-0.0317,-0.0366,0.9864
rio_19.tif,train,rio,0.3107,3.1910,1.2556,0.3687,-2.2017,-2.7463,-1.1071,0.3777,0.2718,1.3580,0.0578
tonga_38.tif,train,tonga,0.2338,-0.3238,-1.7424,-1.6927,4.9725,1.2352,0.7117,0.1556,0.2662,1.2889,-1.8239
sechura_46.tif,train,sechura,0.2800,0.0824,-1.6459,2.0527,-1.4655,-0.5387,0.5013,0.6973,-0.3790,-0.8887,-0.1413
kitsap_32.tif,train,kitsap,0.1727,-1.5419,-3.6444,-1.8276,-0.4378,-2.8065,0.4425,0.1248,-1.6700,-0.9610,0.6304
santiago_48.tif,train,santiago,0.4242,-1.0255,0.4373,-1.2479,-0.5365,-3.4806,0.0289,-0.7139,1.1929,-1.0282,-0.2005
duesseldorf_32.tif,train,duesseldorf,0.2383,4.3605,-0.3069,0.1962,0.8986,0.6086,-0.1460,-0.3961,-0.1697,0.4833,0.0367
rio_22.tif,train,rio,0.3685,-5.5030,0.7703,-3.7683,-0.8310,-1.3681,-1.1446,-0.5337,1.9811,-0.1419,1.3870
chisinau_62.tif,train,chisinau,0.2236,3.5542,-1.6906,-0.4179,-1.3392,-1.6055,0.0055,-0.1662,-1.0174,0.2374,-0.9167
abancay_23.tif,train,abancay,0.2072,3.5766,-1.6066,-0.5500,0.7969,-0.2745,-0.1869,-1.2831,-0.6240,1.1159,-0.6841
kitsap_34.tif,train,kitsap,0.0831,-4.6813,-0.7766,-2.7172,-0.6772,-4.0937,-1.1494,4.9187,-4.2357,-3.2007,2.6936
chisinau_57.tif,train,chisinau,0.2391,2.8879,-1.5759,-0.3457,-1.5542,-2.0122,-0.0707,0.0348,-0.7019,0.9066,-1.3788
shanghai_3.tif,train,shanghai,0.4332,1.0308,2.1398,0.1343,0.5127,-1.4669,-1.8757,1.7451,-0.5223,1.7858,1.9822
sechura_39.tif,train,sechura,0.1910,5.6311,1.3070,1.0995,-1.7791,0.0565,-0.2722,0.6868,-0.3875,-0.5151,0.5580
chisinau_1.tif,train,chisinau,0.2389,4.0310,-0.4524,0.7248,-2.2870,-2.0615,-0.6832,-0.7384,-0.9043,0.5160,0.0658
ulaanbaatar_29.tif,train,ulaanbaatar,0.2518,-5.0501,5.5416,-3.6646,6.6752,-0.5021,1.9118,-0.0678,-1.5346,0.0303,-3.8152
chincha_3.tif,train,chincha,0.3135,3.1861,1.7787,1.2752,-1.3894,-0.2441,-0.0129,1.8847,0.9224,-1.4640,2.4136
rio_64.tif,train,rio,0.4577,0.1628,0.8660,-1.2854,0.9138,-1.9569,-0.0149,-1.1940,0.4771,-2.0280,0.9655
muenster_30.tif,train,muenster,0.3771,-1.0087,-1.7566,1.0233,-0.3286,-0.6092,0.7560,-0.8906,0.3687,-0.9650,0.1054
ulaanbaatar_26.tif,train,ulaanbaatar,0.3238,3.1226,2.9403,-1.1977,0.2496,3.1661,-0.6086,0.8624,0.2382,-0.7120,-3.3300
mazowieckie_17.tif,train,mazowieckie,0.4007,-5.8812,0.8037,-0.0103,1.8110,-2.9094,-1.4279,1.9550,-1.1261,-0.4344,1.7812
santiago_43.tif,train,santiago,0.4305,0.0306,2.0582,-2.4505,2.7489,0.0249,-0.1027,-4.6773,-2.0898,-6.0091,1.0258
ica_36.tif,train,ica,0.2953,4.8547,1.0115,0.7329,0.3111,-1.1536,-1.5193,-2.7134,-1.0589,1.0612,-0.4196
bielefeld_48.tif,train,bielefeld,0.2680,3.0963,-0.5167,-0.4179,1.5118,0.7167,0.0998,0.4027,0.1621,0.6755,0.6032
paris_41.tif,train,paris,0.6283,0.6344,2.5896,0.7040,3.9189,-0.1959,-1.4345,-2.4159,-0.3040,0.8113,-1.3696
vegas_13.tif,train,vegas,0.5526,2.9668,1.4845,0.4086,0.5690,-1.3749,-0.7629,-3.6199,-0.4425,-1.1159,0.5791
pisco_24.tif,train,pisco,0.5286,-4.6503,4.1655,1.3861,1.0744,-0.2563,-1.4440,0.6445,0.1053,-1.4180,1.3602
coxsbazar_32.tif,train,coxsbazar,0.2552,-1.3799,-1.8441,0.0862,-1.6150,-1.7418,0.8549,3.9119,0.8135,0.4363,0.0868
ica_47.tif,train,ica,0.7594,0.3865,6.7552,0.1356,-0.6839,-1.2921,2.1880,2.2375,3.6275,-3.2407,-0.1493
tonga_53.tif,train,tonga,0.2282,-0.2843,-0.8937,-3.1069,2.3391,4.7714,0.6352,-0.0982,0.3147,-0.5652,-0.6078
sechura_29.tif,train,sechura,0.3986,3.0263,1.8358,0.9930,-0.3707,-0.0258,1.4780,1.5755,0.0221,0.9678,2.0663
kagera_22.tif,train,kagera,0.5233,-2.8355,0.6851,0.3323,0.4299,-2.1761,0.0130,0.1546,3.0805,1.1009,2.2023
dortmund_41.tif,train,dortmund,0.2568,-0.3983,-2.7651,-1.2400,-0.3707,-1.4766,1.3306,-0.0897,1.5355,-0.4939,0.8434
accra_33.tif,train,accra,0.3540,-1.3919,-1.2418,-1.7337,2.3022,-2.0229,-0.1835,-2.7362,-1.5000,-2.4035,1.1707
chicago_4.tif,train,chicago,0.4415,3.3099,1.5818,-0.6767,1.6081,1.1784,1.5243,0.5395,1.2909,-0.8445,-0.9304
koeln_40.tif,train,koeln,0.3646,2.6832,0.9994,-0.3650,-1.2868,-2.6973,-0.8727,0.1506,0.3388,0.9996,-0.2204
chincha_11.tif,train,chincha,0.3122,2.5505,0.9819,2.8427,-0.3301,1.0412,-0.2018,0.6294,0.0326,-1.1104,1.0836
malopolskie_6.tif,train,malopolskie,0.1985,-2.8353,-2.7823,-1.8776,-0.5875,-2.4956,0.8809,2.6509,1.7187,1.5224,1.4844
melbourne_48.tif,val,melbourne,0.3152,2.6085,-1.3434,-0.7729,1.1869,-0.1622,0.7470,-1.2919,0.2300,-1.1483,-0.6861
tokyo_53.tif,val,tokyo,0.4677,0.7447,1.5666,-0.2028,0.5096,-0.9286,-0.1314,0.0912,2.4090,0.2187,2.3767
slaskie_35.tif,val,slaskie,0.2174,-1.2493,-2.1331,-4.1707,-1.7433,2.9362,0.3529,-0.7485,0.0018,-1.3254,-0.6015
accra_12.tif,val,accra,0.4336,2.5464,1.0171,-0.3575,0.8708,-0.9713,-0.7927,-2.0474,0.0585,-0.7397,1.3354
malopolskie_2.tif,val,malopolskie,0.0470,-3.8084,-2.0744,-0.2295,7.0164,2.6530,0.3591,-0.5732,0.3329,1.7762,-0.6291
chincha_14.tif,val,chincha,0.1842,4.4342,0.4665,0.4729,-0.1162,0.9841,0.2334,2.4718,-1.8006,-2.1175,0.5951
pisco_6.tif,val,pisco,0.0966,-1.3791,-0.5962,6.0990,-1.2451,2.1416,-0.3921,-1.0710,-1.0666,-0.5515,0.1078
ulaanbaatar_9.tif,val,ulaanbaatar,0.2928,4.5056,2.1639,0.7445,1.0548,0.8148,-0.2366,1.3114,-0.3926,-0.9679,-0.8383
zanzibar_124.tif,val,zanzibar,0.4329,-1.4106,2.6130,-1.3650,4.7155,0.2762,-0.8915,3.0620,0.2310,0.7190,1.7887
tonga_17.tif,val,tonga,0.2345,0.7670,-1.7397,-1.2480,4.6428,1.8822,0.6099,0.3747,-0.6107,0.6622,-0.7556
mazowieckie_19.tif,val,mazowieckie,0.1637,-2.6752,-2.1207,4.3531,1.8149,2.3462,-0.4044,-2.2499,-1.4993,0.4570,0.7577
koeln_36.tif,val,koeln,0.3363,3.2340,0.2810,-0.3856,-1.6691,-2.6527,-0.5954,-0.1664,-0.0333,0.4522,-0.4603
piura_5.tif,val,piura,0.1307,4.4514,-0.1706,0.4470,-2.0191,-0.5079,-0.0067,4.0897,-1.6089,0.3224,-0.6113
malopolskie_38.tif,val,malopolskie,0.2522,-3.9380,-1.4054,1.6271,-0.7993,-1.6945,0.1092,-0.3874,-0.1498,-0.2645,-0.9423
kujawsko-pomorskie_15.tif,val,kujawsko-pomorskie,0.2484,0.7433,-2.4403,-1.7255,1.8307,1.1732,1.6286,0.0683,0.6171,-1.1831,1.1420
rio_38.tif,val,rio,0.3309,2.6962,1.0402,-0.5246,0.3129,-1.6745,-1.3020,-0.3378,0.4521,2.2007,0.3736
chincha_6.tif,val,chincha,0.3926,2.4945,2.0433,2.1044,-1.3067,-0.3559,-0.1444,2.0276,0.1311,-1.7916,1.4291
daressalaam_93.tif,val,daressalaam,0.2438,2.4939,-2.2815,-0.4998,0.0193,0.5115,1.2311,0.7192,0.7395,-0.9257,1.5190
ngaoundere_22.tif,val,ngaoundere,0.4795,0.7033,0.8762,0.7523,0.2004,0.6650,1.8341,1.2435,2.6054,-1.3787,-1.5811
chicago_49.tif,val,chicago,0.2765,2.1687,-0.1973,-2.0498,0.2657,1.9503,-0.7734,-1.1762,0.2575,0.4142,0.1031
santiago_15.tif,val,santiago,0.3863,0.5647,0.0775,-0.6390,-0.4096,-2.2686,0.0339,-0.7832,1.1905,-0.2363,0.7606
duesseldorf_39.tif,val,duesseldorf,0.1620,1.7808,-1.3879,-3.0009,-1.8815,4.4311,-1.2274,0.8527,-1.0031,1.9024,-0.7302
aachen_18.tif,val,aachen,0.2645,-1.0966,-2.7069,1.6496,-0.1562,-0.1512,0.4356,-0.3756,-0.6053,-0.0851,0.0711
accra_42.tif,val,accra,0.3473,1.6605,-1.0826,-0.7597,0.4963,-1.0331,0.6546,-1.3005,0.5273,-0.6626,-0.9838
zachodniopomorskie_3.tif,val,zachodniopomorskie,0.1074,-3.7556,-0.7641,-4.6303,-4.6527,-0.2389,-2.4535,-1.1486,-3.3061,-2.5140,0.6363
slaskie_21.tif,val,slaskie,0.1326,-1.6616,-3.3111,-2.4561,4.6252,1.0385,0.7658,1.3370,-0.3877,1.8915,0.3163
viru_45.tif,val,viru,0.1484,2.6565,-0.1289,2.4766,-2.8268,3.2087,-0.0918,2.6907,-0.4567,-0.2285,-0.4432
ngaoundere_14.tif,val,ngaoundere,0.3467,-0.2714,1.2516,2.1391,-0.9997,0.4629,0.0813,2.4421,-0.0127,-1.5285,0.7872
bielefeld_22.tif,val,bielefeld,0.3005,-1.0074,-1.4212,1.3453,2.1610,1.4977,0.8332,-0.8439,0.2756,-0.8767,-0.3886
accra_62.tif,val,accra,0.3112,3.9253,0.2893,-0.1088,0.4170,-0.8747,-0.9040,-0.9224,-1.2211,0.4569,-0.2122
svaneti_22.tif,val,svaneti,0.3660,-2.2370,-0.2754,-3.0765,-0.2100,-0.1708,1.9809,-0.8770,1.6990,-1.6440,-1.3460
daressalaam_63.tif,val,daressalaam,0.3233,1.8647,-1.0500,1.9422,-2.0436,-1.5965,-0.2243,-1.5226,-0.3314,-0.2991,-0.0050
lima_32.tif,val,lima,0.3577,1.3612,3.3922,-2.5774,-1.4701,4.1952,-1.0840,0.3162,0.4504,-0.7324,-0.6216
lohur_21.tif,val,lohur,0.2373,-0.0013,-1.5668,2.6273,-1.1932,0.2408,0.2804,0.6253,-0.6950,-0.4427,0.0293
daressalaam_97.tif,val,daressalaam,0.2537,0.3282,-2.5923,-1.7023,-0.4868,-0.8634,0.9534,0.2578,0.2744,-0.4962,-0.0396
tyrolw_2.tif,val,tyrolw,0.3285,0.7129,-0.3196,2.1282,-0.4055,0.7333,0.7568,1.1705,1.6572,-0.0399,0.1478
ngaoundere_12.tif,val,ngaoundere,0.3132,0.6692,-0.5131,2.4516,-2.0464,0.6889,-0.0668,-0.8525,0.7529,-0.2158,-0.6564
pisco_42.tif,val,pisco,0.1749,3.7354,1.0197,0.0686,0.5097,0.7327,-0.4453,4.2375,-2.0869,-0.0390,0.0924
coxsbazar_12.tif,val,coxsbazar,0.5574,-6.2446,1.6472,0.2371,0.9244,-0.7849,-2.0247,-0.2492,0.1093,0.2800,3.4313
duesseldorf_68.tif,val,duesseldorf,0.3036,1.8564,-0.7298,-2.3859,-1.3959,2.3436,-1.0889,0.0418,-1.3083,-0.2971,1.4379
pointenoire_5.tif,val,pointenoire,0.2679,2.6904,-0.7496,0.1429,-2.3841,1.4290,-0.1325,0.0340,0.6592,0.5317,-0.5376
coxsbazar_33.tif,val,coxsbazar,0.3326,-3.0900,-0.7491,-2.2417,4.9628,1.5096,-0.3809,-0.0994,1.6659,3.2004,0.9264
monrovia_56.tif,val,monrovia,0.3401,1.8505,-1.4692,0.1667,-0.6272,-0.1324,1.7054,0.6930,2.3475,-0.6423,-0.8636
dhaka_57.tif,val,dhaka,0.2928,0.2890,0.4240,-3.0342,-1.6121,2.7091,-1.4581,0.0999,0.1750,0.9949,0.8772
dhaka_33.tif,val,dhaka,0.2222,0.9208,-1.0802,-2.4922,-1.2142,2.0898,-1.5252,-1.5956,-0.0329,2.3258,0.9044
chincha_31.tif,val,chincha,0.1822,0.9741,-0.0080,2.3444,-0.0618,0.9353,-0.2304,4.5511,-1.1666,1.8731,-2.3876
maputo_1.tif,val,maputo,0.2587,3.3939,-1.2955,-0.7492,1.0351,0.8981,0.1962,0.2966,-0.7668,-0.5817,1.4474
rio_4.tif,val,rio,0.4193,1.3046,1.4662,-0.3768,-0.3188,-0.9190,0.2539,-0.8135,1.1804,-2.0002,1.8105
bielefeld_61.tif,val,bielefeld,0.2684,-1.9416,-2.8997,0.4910,0.3699,-0.1983,1.2463,-0.5738,0.4555,-1.2812,0.7535
chiangmai_2.tif,val,chiangmai,0.2552,-1.7389,-1.3314,-1.7371,-4.6351,2.4467,-0.5227,-0.3604,-0.6078,-2.2346,0.4354
daressalaam_98.tif,val,daressalaam,0.2368,0.7914,-2.3129,-1.6108,-0.7841,-0.3912,0.6481,0.5669,-0.0233,-0.4651,0.4015
chiclayo_17.tif,val,chiclayo,0.3461,0.1408,6.1900,0.7402,-4.2526,-0.1295,11.3072,2.6394,-2.3473,4.3187,-0.2100
tokyo_23.tif,val,tokyo,0.2909,1.5290,0.7103,-2.2315,-4.0145,0.6366,-1.7076,-0.1845,0.3357,0.8484,0.9499
bielefeld_52.tif,val,bielefeld,0.2554,2.1195,-1.1637,-0.7400,2.5302,0.9749,0.3182,-0.1764,0.2595,0.9261,-0.1670
paris_29.tif,val,paris,0.5316,1.3865,2.7062,-0.2013,2.1588,-1.3505,-1.6241,-2.4297,-0.3672,-0.4597,1.3461
dortmund_15.tif,val,dortmund,0.1675,-1.9014,-3.6905,2.0310,-1.6024,-0.3162,1.2316,-0.6540,-0.0217,-1.2149,0.3510
maputo_13.tif,val,maputo,0.2662,4.1168,-0.8568,0.2725,-0.8085,-0.5919,0.0504,-0.5532,-0.5304,0.1386,-1.0547
shanghai_5.tif,val,shanghai,0.5640,0.6402,4.8664,1.1815,1.5748,-3.5628,-3.8566,-0.7832,-0.9746,3.4334,-2.3040
paris_43.tif,val,paris,0.4583,0.8150,0.1932,-0.6114,0.9677,-1.5522,0.1369,-2.1189,0.6339,-0.6169,-0.5919
aachen_29.tif,val,aachen,0.2622,-3.0289,-1.1504,1.3956,-2.4447,-2.9544,-0.2774,3.4239,-1.9448,-0.2578,-1.9608
zanzibar_36.tif,val,zanzibar,0.4508,-5.5770,1.9080,0.2337,0.5673,-3.6126,-1.0532,1.3703,1.0026,0.3500,0.2711
niamey_11.tif,val,niamey,0.2402,3.5003,-0.8935,-0.0507,-1.4579,-0.7482,0.3086,1.5013,-0.5479,-0.3572,0.0831
shanghai_19.tif,val,shanghai,0.2889,1.2895,1.2965,0.5858,1.6244,5.3715,-1.5362,-1.2619,0.3124,1.6365,-0.1341
monrovia_8.tif,val,monrovia,0.2807,-2.2300,-0.7948,-3.1430,-1.1476,-0.7251,-0.7340,2.1007,-0.1769,1.3712,-1.4096
dortmund_25.tif,val,dortmund,0.2230,-2.9046,-2.0437,2.9444,0.3499,0.8148,0.4267,-0.7835,-0.1752,-0.4526,0.2213
piura_41.tif,val,piura,0.1125,3.7118,0.6565,0.3670,-1.9453,-0.9356,-0.7805,5.9149,-1.1954,2.4723,0.7763
malopolskie_14.tif,val,malopolskie,0.2873,-7.0375,6.0946,3.8614,0.7622,0.1466,-4.4394,-0.9318,-2.7829,-1.7371,2.0135
slaskie_31.tif,val,slaskie,0.2080,-3.2874,-3.2841,-3.8127,1.2134,1.7715,-0.3969,-1.1679,-0.8297,0.5757,0.9257
viru_22.tif,val,viru,0.3789,-0.2894,1.5641,2.8872,-0.7099,-0.1966,-0.4380,2.1367,0.8525,0.7730,-0.0354
chincha_4.tif,val,chincha,0.2390,3.7742,0.9155,0.7767,-0.2509,1.0051,0.2412,1.6887,0.9366,-0.5919,1.7178
dhaka_66.tif,val,dhaka,0.1939,0.0181,1.1471,-4.0183,-2.6112,5.0676,-2.8463,-0.6401,-0.3117,2.3975,0.4897
kagera_34.tif,val,kagera,0.3830,-1.8148,-2.0055,-0.0204,1.4723,-0.6690,0.9272,-0.8958,0.8972,-0.3377,-0.2519
daressalaam_46.tif,val,daressalaam,0.3303,2.2903,-1.3489,-0.5921,0.8234,-0.8106,-0.6028,-2.3972,-0.0737,1.6539,0.8269
tokyo_3.tif,val,tokyo,0.4031,0.6239,1.8812,2.7350,0.6474,0.8753,-0.4209,0.1540,1.5750,0.2180,2.2425
tyrolw_1.tif,val,tyrolw,0.3487,-4.1367,2.0494,-2.8755,-1.7653,-6.2449,-1.5963,-0.3696,-1.9031,-1.9139,-0.9498
tokyo_34.tif,val,tokyo,0.3665,0.1498,-0.1179,1.4210,-0.6236,-0.1760,0.3072,0.4817,1.2461,-0.8296,2.5967
ica_22.tif,val,ica,0.7041,-0.9768,2.8914,1.8948,-0.6522,-1.6129,-0.3874,2.0618,2.7358,1.2165,-0.1212
zanzibar_116.tif,val,zanzibar,0.5845,-0.7638,3.1498,-1.1343,1.3769,-1.2243,1.0720,-0.3999,3.5533,-1.6145,-0.6247
ulaanbaatar_19.tif,val,ulaanbaatar,0.3678,4.4865,2.1446,0.5879,0.1495,-0.3963,0.0234,0.3039,0.6951,-0.8130,-2.3693
lohur_22.tif,val,lohur,0.2975,-0.7262,-1.3707,1.0926,-0.9805,-0.4696,0.8697,0.9682,1.3936,-0.4904,1.2852
coxsbazar_43.tif,val,coxsbazar,0.1834,-4.4080,-1.6614,0.2923,-3.1989,0.5994,-1.0865,2.0879,-0.9260,1.0077,-0.4381
mahe_62.tif,val,mahe,0.2801,0.1258,-2.3832,-1.5041,-0.6858,-1.9060,0.9674,-0.5302,0.9410,-0.0036,-0.9684
baybay_18.tif,val,baybay,0.3999,-5.6860,2.4327,-1.7643,-4.4423,-0.2680,1.2785,-0.2884,0.4504,0.1887,-3.6456
bielefeld_40.tif,val,bielefeld,0.2249,3.4747,-1.2959,-0.6005,1.0612,0.4193,-0.1090,1.0151,-0.6955,1.4839,0.3388
mazowieckie_25.tif,val,mazowieckie,0.1576,-2.9086,-4.1508,-0.5360,2.1492,0.6138,1.1286,1.5288,-0.8357,0.1785,0.0259
muenster_31.tif,val,muenster,0.0789,-3.1177,-3.5371,3.7205,-1.1605,1.4201,0.6752,0.9244,-0.9211,0.1566,0.1407
zanzibar_123.tif,val,zanzibar,0.0859,-2.7143,1.2916,-2.0459,7.2078,1.3287,-1.3510,4.3212,-2.7204,0.7723,-0.9517
aachen_32.tif,val,aachen,0.2836,3.7927,0.4162,0.2218,-0.3372,-1.5090,-1.0145,-1.4967,-0.4764,0.9399,-0.3204
baybay_14.tif,val,baybay,0.2089,-2.6642,-1.7630,1.9794,-2.7201,0.3947,0.0682,0.6554,-1.3025,-1.6238,-0.4822
rosario_1.tif,val,rosario,0.4024,1.3483,0.7920,-2.3058,-1.8836,1.3880,-1.1537,-2.0298,0.3490,-0.2764,-1.5419
tonga_42.tif,val,tonga,0.3713,1.3106,-0.4938,-0.6585,2.6950,0.1720,0.1086,-0.8977,0.0906,0.4581,-0.0299
kyoto_48.tif,val,kyoto,0.3116,3.4096,1.1470,2.0881,-0.8842,-0.1935,-0.4613,0.5415,0.3629,-0.2556,0.5368
dortmund_16.tif,val,dortmund,0.2560,-0.7141,-2.3121,-1.0589,-1.3919,-2.0412,1.2729,1.2613,1.1149,-1.1505,0.8687
ngaoundere_43.tif,val,ngaoundere,0.6201,-3.4980,4.8833,-0.1090,2.1119,0.7201,5.6349,-1.9583,1.0126,-1.6599,-2.4000
viru_3.tif,val,viru,0.3016,0.2030,1.1632,3.2298,-1.4713,1.2239,0.9516,2.2578,0.1819,-1.9287,-0.9827
chicago_50.tif,val,chicago,0.1685,2.9949,-0.1053,-0.6679,2.0244,1.5546,-0.0844,3.1195,-3.4625,-2.0675,0.5860
khartoum_48.tif,val,khartoum,0.3450,2.7278,1.5979,0.9195,-1.0411,-2.1953,-1.6353,-0.0774,0.0875,2.5488,-0.3495
vienna_26.tif,val,vienna,0.2349,3.1542,-1.2367,-0.0514,-1.0878,-1.6464,-0.3228,-2.2320,0.2389,0.9141,-0.2387
daressalaam_28.tif,val,daressalaam,0.3679,-0.8200,1.1907,-1.9216,-1.1951,-0.1079,2.2851,-0.0903,3.4723,0.4690,0.1092
dortmund_56.tif,val,dortmund,0.2437,0.2192,-3.0665,-1.3921,0.3329,-1.1356,0.7994,-0.6184,-0.4119,-0.5668,0.6115
podlaskie_8.tif,val,podlaskie,0.3807,-1.5759,-0.9936,4.3099,-1.4986,0.7281,0.5466,-0.4480,0.7842,-0.6124,0.9552
paris_48.tif,val,paris,0.5583,2.6386,1.3382,0.9904,2.2902,-0.3695,-0.9526,-3.4989,-0.5707,-0.2668,-0.1595
zanzibar_52.tif,val,zanzibar,0.2356,-2.9106,-2.4527,-1.7302,-0.0418,-2.5523,0.9125,1.4858,1.8572,1.2523,0.7988
daressalaam_89.tif,val,daressalaam,0.2155,1.5579,-2.3510,0.5209,0.0749,2.5891,1.0781,1.2066,0.7532,0.3245,0.0896
wielkopolskie_20.tif,val,wielkopolskie,0.2485,-0.2634,-1.0006,1.8787,2.0938,2.0490,0.1904,1.7250,-0.3856,1.0588,-0.7671
mahe_13.tif,val,mahe,0.3297,1.7693,-0.4947,-1.2272,-2.1685,-0.1067,-0.3127,-0.1437,0.8570,0.6687,0.0874
mazowieckie_30.tif,val,mazowieckie,0.1987,-3.3860,-3.1776,-2.0325,0.8565,2.3133,0.9513,-0.4455,1.1644,-0.1359,-0.1723
melbourne_50.tif,val,melbourne,0.2765,-1.0401,-0.0734,-0.3615,0.2700,5.7230,-1.2649,0.4615,-0.3609,0.4499,1.6053
paris_1.tif,val,paris,0.4218,-1.1598,0.9465,-2.4107,0.7010,1.3015,-1.3201,0.4671,0.3275,1.2311,0.3828
zanzibar_140.tif,val,zanzibar,0.6339,-2.2103,4.4746,-2.4963,0.8624,0.2112,0.4414,1.1222,3.3883,-1.6033,-0.3374
baybay_44.tif,val,baybay,0.0086,-3.7682,-1.7401,5.6435,-2.9809,-0.2229,-0.7642,1.4260,-2.1123,0.9660,-1.8891
muenster_26.tif,val,muenster,0.3200,1.4224,-1.5885,-0.7823,1.6235,-0.1250,0.2475,-1.4219,-0.2998,-0.3116,0.9867
accra_23.tif,val,accra,0.3645,2.8580,0.0621,-0.2705,0.0833,-1.2551,-0.0663,0.0292,-0.5892,-0.1853,-1.8621
monrovia_23.tif,val,monrovia,0.2755,-0.4817,-1.8822,-0.8600,0.1967,0.1812,1.3812,1.4949,2.3100,0.1936,0.6352
zanzibar_21.tif,val,zanzibar,0.2693,-4.8483,-2.0308,-0.0518,0.9676,-1.8658,0.3554,0.6879,1.0464,1.1862,-0.2893
daressalaam_52.tif,val,daressalaam,0.2964,2.5493,-0.3248,-0.0646,-0.2473,-1.4942,-0.9725,-1.8467,0.4301,2.3202,0.7513
mazowieckie_7.tif,val,mazowieckie,0.2036,-3.3535,-1.8382,3.2598,0.5874,0.8727,-0.2548,-0.1416,-0.6287,0.9766,0.4969
tokyo_54.tif,val,tokyo,0.4288,-2.0168,1.8569,-0.8137,0.4042,2.8658,1.7614,-0.6226,2.2949,-1.5252,1.2807
chicago_17.tif,val,chicago,0.1722,4.1255,0.3556,-0.0783,0.7239,0.8422,0.1129,3.2134,-1.0202,0.2956,-1.9845
kinshasa_3.tif,val,kinshasa,0.2478,3.3226,-0.4992,-0.2366,-0.3277,-0.0124,0.5979,1.8584,0.5790,0.6869,-1.3217
daressalaam_127.tif,val,daressalaam,0.2113,3.1348,-1.4856,-0.3560,-1.3465,-0.5550,0.7628,1.8152,-0.2438,-0.2396,-0.2002
svaneti_7.tif,val,svaneti,0.3573,-0.4613,-2.2861,-1.1960,0.3194,-1.0410,1.8525,0.4197,2.1930,-0.9907,-0.3351
paris_65.tif,val,paris,0.5282,1.9442,1.9905,-0.2515,1.9910,-1.7400,-0.8059,-3.0534,0.0679,-0.4784,-2.1539
austin_49.tif,val,austin,0.2770,0.5578,-2.1756,-1.2180,-0.5707,-2.1897,0.8129,-1.4487,-0.3878,-2.3490,0.0988
monrovia_24.tif,val,monrovia,0.1388,-4.5586,-2.1084,-4.5156,-2.9059,0.2701,-0.7805,2.2966,1.9718,2.8126,1.3689
austin_50.tif,val,austin,0.2361,4.0263,-1.5760,-0.3185,0.0138,0.1572,0.5199,-0.3833,-1.0503,-1.7593,0.7950
christchurch_2.tif,val,christchurch,0.3686,0.2331,-0.9884,-2.1646,2.2383,2.5378,0.0989,-0.6757,0.5255,0.0973,0.8460
svaneti_43.tif,val,svaneti,0.1571,-4.1471,-2.1281,-0.7229,5.6625,1.2985,0.5428,-0.8446,0.8152,1.0238,0.3790
baybay_41.tif,val,baybay,0.1685,-2.3864,-2.2821,-2.1552,-3.9995,4.8987,-0.9021,0.2392,-0.4224,0.5329,-0.5670
