filename,split,Bareland_gt_reg,Bareland_ps_reg,Rangeland_gt_reg,Rangeland_ps_reg,Developed_gt_reg,Developed_ps_reg,Road_gt_reg,Road_ps_reg,Tree_gt_reg,Tree_ps_reg,Water_gt_reg,Water_ps_reg,Agriculture_gt_reg,Agriculture_ps_reg,Building_gt_reg,Building_ps_reg,gt_regions,ps_regions,frag_ratio
chiangmai_8.tif,train,0,0,413,294,133,306,26,70,223,145,0,1,0,0,75,101,870,917,1.05
slaskie_26.tif,train,15,0,76,73,20,124,5,24,124,49,3,25,0,29,19,16,262,340,1.30
coxsbazar_68.tif,train,29,9,290,233,43,167,4,36,251,72,7,16,13,18,29,24,666,575,0.86
shanghai_47.tif,train,0,0,30,28,35,43,1,18,77,3,0,5,0,14,7,17,150,128,0.85
lima_43.tif,train,0,0,0,2,50,21,2,21,242,0,0,0,0,2,156,134,450,180,0.40
rotterdam_50.tif,train,0,0,46,117,123,218,108,47,140,112,9,9,0,7,55,77,481,587,1.22
aachen_59.tif,train,0,0,317,219,189,246,2,50,155,173,13,0,0,2,176,158,852,848,1.00
chiclayo_34.tif,train,0,1,10,198,90,134,2,17,111,104,0,11,18,18,48,53,279,536,1.92
coxsbazar_13.tif,train,0,0,75,50,12,6,0,5,128,41,3,6,11,18,5,4,234,130,0.56
dortmund_40.tif,train,0,0,313,171,255,159,41,82,339,134,1,0,24,1,75,81,1048,628,0.60
rotterdam_6.tif,train,0,0,122,199,161,236,7,36,235,224,2,0,0,2,385,145,912,842,0.92
accra_58.tif,train,0,0,41,1,134,31,3,28,151,12,0,0,24,0,32,56,385,128,0.33
tokyo_48.tif,train,0,0,29,289,161,95,26,131,177,117,0,3,3,0,427,197,823,832,1.01
coxsbazar_26.tif,train,1,0,289,222,73,223,0,43,371,146,4,8,14,21,52,42,804,705,0.88
rio_30.tif,train,1,0,5,12,8,27,0,7,10,9,0,1,0,8,2,3,26,67,2.58
kagera_2.tif,train,0,0,150,157,23,170,3,15,271,126,0,1,23,45,41,43,511,557,1.09
koeln_16.tif,train,0,0,168,297,415,378,49,89,252,216,0,2,0,0,61,90,945,1072,1.13
lambayeque_35.tif,train,0,1,68,203,37,118,2,41,102,141,4,49,10,33,11,33,234,619,2.65
coxsbazar_30.tif,train,0,0,48,97,32,52,8,32,95,107,18,9,9,18,16,17,226,332,1.47
ulaanbaatar_5.tif,train,0,0,178,23,272,20,3,29,52,76,0,0,0,0,265,213,770,361,0.47
ica_21.tif,train,21,0,67,18,34,19,1,23,210,54,0,0,0,1,117,93,450,208,0.46
kagera_4.tif,train,2,0,76,308,61,390,4,12,84,118,0,0,13,24,61,59,301,911,3.03
santiago_20.tif,train,0,0,127,279,366,303,16,31,283,164,4,2,0,2,53,134,849,915,1.08
muenster_50.tif,train,0,0,104,131,111,84,3,46,144,54,0,0,1,3,14,26,377,344,0.91
coxsbazar_9.tif,train,0,0,75,136,0,0,2,9,306,88,4,2,24,11,0,2,411,248,0.60
svaneti_1.tif,train,0,0,66,175,31,174,16,48,326,28,0,10,4,1,18,33,461,469,1.02
vienna_5.tif,train,0,0,114,76,20,56,0,14,65,34,4,23,0,2,0,1,203,206,1.01
dhaka_23.tif,train,0,0,136,168,243,344,1,32,95,176,1,3,0,0,79,88,555,811,1.46
tyrolw_50.tif,train,0,0,209,148,93,123,6,25,259,77,1,2,0,19,48,61,616,455,0.74
kujawsko-pomorskie_3.tif,train,0,0,363,147,155,423,4,69,27,102,1,0,0,0,69,63,619,804,1.30
austin_18.tif,train,0,0,55,101,342,257,14,46,69,74,2,0,0,0,53,52,535,530,0.99
tonga_58.tif,train,0,0,177,451,90,534,2,39,307,357,1,3,0,1,117,134,694,1519,2.19
ngaoundere_48.tif,train,0,0,263,251,278,149,7,28,281,158,0,0,61,44,136,112,1026,742,0.72
aachen_68.tif,train,0,0,71,82,53,107,2,13,198,91,2,0,6,10,65,55,397,358,0.90
abancay_18.tif,train,0,0,51,67,231,155,1,44,113,97,0,0,3,3,102,98,501,464,0.93
sechura_45.tif,train,0,0,27,173,90,122,12,54,191,136,0,0,0,17,60,83,380,585,1.54
tyrolw_68.tif,train,1,0,22,9,4,32,5,4,9,23,1,92,2,2,3,3,47,165,3.51
tonga_39.tif,train,0,2,260,142,43,316,8,24,64,199,0,4,0,26,30,41,405,754,1.86
dowa_8.tif,train,0,0,132,8,239,83,3,53,235,7,0,1,3,4,558,267,1170,423,0.36
mazowieckie_36.tif,train,0,0,38,57,10,83,1,8,160,85,0,0,12,35,18,29,239,297,1.24
ica_26.tif,train,0,120,0,205,21,41,1,6,418,161,0,97,27,14,3,1,470,645,1.37
daressalaam_119.tif,train,0,0,135,144,235,268,13,30,262,193,3,2,4,2,145,96,797,735,0.92
dortmund_8.tif,train,0,0,260,269,162,216,10,30,146,101,20,1,3,5,91,75,692,697,1.01
vienna_45.tif,train,0,0,74,62,80,71,13,76,108,42,0,0,0,17,16,19,291,287,0.99
dowa_22.tif,train,0,0,21,100,125,90,4,59,104,30,1,0,19,71,310,199,584,549,0.94
bogota_1.tif,train,0,0,168,107,115,290,8,26,120,80,0,24,0,0,27,41,438,568,1.30
lima_33.tif,train,0,0,73,40,51,41,6,33,105,70,11,1,0,1,32,47,278,233,0.84
pisco_3.tif,train,0,1,47,53,3,36,2,25,206,59,0,10,12,26,1,1,271,211,0.78
dhaka_53.tif,train,0,0,134,282,170,267,3,18,112,134,1,15,7,23,47,53,474,792,1.67
piura_18.tif,train,5,33,154,195,16,131,1,4,332,312,2,43,76,58,4,5,590,781,1.32
western_12.tif,train,44,95,55,149,3,61,1,6,104,83,13,74,0,0,0,3,220,471,2.14
daressalaam_129.tif,train,0,0,103,0,321,301,11,59,123,112,1,0,0,0,175,24,734,496,0.68
chiangmai_5.tif,train,0,0,386,276,172,378,17,32,213,139,0,3,0,0,53,68,841,896,1.07
slaskie_32.tif,train,0,0,48,29,16,5,2,33,151,97,8,2,0,5,1,0,226,171,0.76
vegas_46.tif,train,0,0,19,69,29,67,2,22,297,60,1,0,0,0,36,72,384,290,0.76
tyrolw_10.tif,train,9,0,99,85,0,25,0,3,747,260,0,0,0,0,0,2,855,375,0.44
lima_17.tif,train,0,2,79,40,34,44,6,18,113,38,2,10,1,5,18,18,253,175,0.69
kitsap_31.tif,train,0,0,106,176,89,167,12,43,182,99,1,1,0,6,82,80,472,572,1.21
vegas_5.tif,train,0,4,0,27,12,17,2,2,49,19,1,4,0,0,8,13,72,86,1.19
muenster_21.tif,train,0,0,538,441,242,562,17,55,472,274,19,1,8,3,198,175,1494,1511,1.01
svaneti_57.tif,train,12,0,56,14,30,62,4,41,354,86,0,5,0,2,10,12,466,222,0.48
vegas_37.tif,train,0,0,0,32,3,8,2,6,55,9,0,2,0,0,3,3,63,60,0.95
kagera_50.tif,train,0,0,277,288,77,198,4,12,281,116,0,4,6,16,59,69,704,703,1.00
tokyo_43.tif,train,3,0,239,331,374,211,9,109,280,104,5,0,23,21,315,158,1248,934,0.75
tokyo_46.tif,train,0,0,130,434,487,262,6,117,359,207,9,5,5,2,289,187,1285,1214,0.94
lohur_13.tif,train,0,0,40,10,8,11,1,1,14,11,0,0,3,2,3,4,69,39,0.57
austin_26.tif,train,0,0,126,63,76,95,7,40,143,59,1,0,0,1,30,41,383,299,0.78
paris_18.tif,train,0,0,17,60,66,58,10,31,33,20,0,0,0,1,27,27,153,197,1.29
vienna_29.tif,train,0,0,37,60,30,69,24,46,54,24,1,0,0,3,20,75,166,277,1.67
vienna_61.tif,train,0,0,109,154,69,191,3,32,61,55,2,9,0,3,4,15,248,459,1.85
christchurch_53.tif,train,0,0,121,90,96,199,10,20,149,66,0,0,0,3,17,20,393,398,1.01
khartoum_47.tif,train,0,2,0,57,23,36,1,28,34,29,0,22,0,6,13,15,71,195,2.75
melbourne_49.tif,train,0,0,92,118,153,130,21,58,95,121,3,1,0,1,28,39,392,468,1.19
paris_42.tif,train,0,0,42,95,38,99,3,11,60,35,0,0,0,0,54,68,197,308,1.56
shanghai_8.tif,train,0,0,36,72,33,41,2,21,50,19,9,14,0,7,11,19,141,193,1.37
koeln_35.tif,train,0,0,239,223,366,291,14,86,284,179,2,0,0,0,50,92,955,871,0.91
podlaskie_2.tif,train,0,0,7,22,0,2,0,0,9,24,0,0,1,12,1,1,18,61,3.39
duesseldorf_49.tif,train,0,0,198,162,119,169,2,51,213,86,6,0,26,58,154,147,718,673,0.94
tyrolw_13.tif,train,0,0,57,144,6,4,0,6,302,9,0,24,0,5,2,2,367,194,0.53
viru_11.tif,train,0,0,329,78,232,67,4,30,296,171,11,2,11,16,106,89,989,453,0.46
chiangmai_11.tif,train,0,1,419,264,70,291,10,29,152,169,2,11,0,6,67,69,720,840,1.17
mahe_17.tif,train,0,12,169,170,86,89,4,17,170,97,3,21,0,0,25,29,457,435,0.95
baybay_10.tif,train,0,0,211,219,285,337,4,26,209,150,1,6,0,1,58,87,768,826,1.08
accra_17.tif,train,0,0,396,35,542,316,7,35,370,288,0,0,0,0,280,231,1595,905,0.57
daressalaam_123.tif,train,0,6,212,108,208,143,8,35,199,187,5,5,1,2,108,82,741,568,0.77
warminsko-mazurskie_1.tif,train,0,0,31,50,4,27,9,12,446,20,3,7,9,7,6,4,508,127,0.25
lambayeque_8.tif,train,0,0,177,198,188,185,2,32,199,193,0,2,0,2,53,93,619,705,1.14
chisinau_30.tif,train,0,0,156,50,98,150,7,53,179,81,0,4,0,0,21,40,461,378,0.82
viru_23.tif,train,0,0,94,86,300,117,4,35,307,173,0,0,0,0,115,132,820,543,0.66
melbourne_17.tif,train,0,1,128,113,138,147,3,36,89,138,0,52,0,1,19,32,377,520,1.38
kinshasa_1.tif,train,0,0,169,260,218,352,31,25,250,219,0,5,7,20,147,142,822,1023,1.24
daressalaam_35.tif,train,2,0,187,142,299,293,8,39,469,287,1,8,0,3,327,132,1293,904,0.70
soriano_5.tif,train,0,0,97,253,179,417,3,23,162,191,0,1,0,2,109,150,550,1037,1.89
chicago_44.tif,train,0,0,214,208,145,171,12,34,143,177,0,0,0,0,251,159,765,749,0.98
baybay_45.tif,train,0,0,103,201,49,99,1,1,93,56,22,1,13,15,32,29,313,402,1.28
zanzibar_117.tif,train,0,11,302,104,70,77,3,23,764,250,0,14,0,14,62,41,1201,534,0.44
ngaoundere_18.tif,train,1,1,127,142,210,131,8,58,160,170,6,13,3,45,158,138,673,698,1.04
daressalaam_62.tif,train,0,0,109,72,815,679,18,75,384,372,22,6,5,0,858,42,2211,1246,0.56
zanzibar_100.tif,train,0,0,392,260,498,420,20,24,392,219,4,20,0,2,301,127,1607,1072,0.67
christchurch_1.tif,train,2,1,96,86,58,129,1,43,156,63,1,8,0,12,24,24,338,366,1.08
dhaka_25.tif,train,0,2,26,149,120,121,8,56,48,96,12,18,0,0,45,93,259,535,2.07
khartoum_4.tif,train,0,0,0,51,53,36,4,20,5,35,0,1,0,20,36,51,98,214,2.18
austin_42.tif,train,0,0,217,243,1181,338,15,11,206,206,1,0,0,0,173,179,1793,977,0.54
lodzkie_7.tif,train,0,0,13,58,0,19,2,6,42,40,0,32,7,58,7,31,71,244,3.44
paris_44.tif,train,0,0,33,36,23,56,1,16,32,21,0,1,0,12,13,14,102,156,1.53
rotterdam_28.tif,train,0,0,26,65,111,148,28,53,92,87,4,3,0,9,40,63,301,428,1.42
kagera_48.tif,train,0,0,58,111,32,226,1,11,279,99,0,1,20,22,27,30,417,500,1.20
chisinau_14.tif,train,0,74,240,278,86,180,7,40,267,154,1,51,0,10,4,12,605,799,1.32
kyoto_67.tif,train,0,0,29,149,129,77,9,59,220,141,15,0,13,15,326,169,741,610,0.82
accra_45.tif,train,0,0,299,72,586,127,5,71,125,134,0,0,0,0,209,170,1224,574,0.47
austin_41.tif,train,0,0,94,85,128,144,33,34,93,61,0,0,0,1,52,44,400,369,0.92
kagera_26.tif,train,0,0,101,311,107,468,6,17,135,200,0,2,34,21,75,77,458,1096,2.39
chisinau_9.tif,train,0,0,84,42,73,105,11,58,146,99,0,0,0,0,23,46,337,350,1.04
dolnoslaskie_22.tif,train,0,0,53,67,39,137,3,30,150,64,0,2,1,53,19,39,265,392,1.48
aachen_6.tif,train,0,0,257,262,201,295,3,65,205,156,0,0,1,7,366,168,1033,953,0.92
pointenoire_9.tif,train,0,0,112,13,172,135,3,27,262,186,0,0,0,0,179,111,728,472,0.65
khartoum_43.tif,train,0,0,0,24,39,111,2,19,56,79,0,0,0,0,42,27,139,260,1.87
lohur_35.tif,train,0,0,97,40,27,22,1,14,31,14,1,0,18,23,8,5,183,118,0.64
pomorskie_30.tif,train,0,0,21,64,22,133,3,19,139,40,2,0,16,28,32,32,235,316,1.34
western_22.tif,train,0,0,80,141,133,67,3,19,189,109,0,0,0,0,243,109,648,445,0.69
sechura_36.tif,train,0,0,50,45,212,82,2,27,158,92,0,0,0,0,39,66,461,312,0.68
accra_53.tif,train,5,0,26,87,0,136,0,1,285,21,39,52,0,59,0,0,355,356,1.00
tonga_36.tif,train,0,0,849,351,195,379,4,23,232,283,14,0,0,0,136,143,1430,1179,0.82
santiago_9.tif,train,0,0,181,154,64,173,8,52,211,121,9,6,0,34,20,66,493,606,1.23
pomorskie_17.tif,train,0,0,83,93,4,61,2,9,22,14,1,18,0,1,46,24,158,220,1.39
monrovia_9.tif,train,0,11,107,315,57,260,5,15,141,119,30,27,0,1,44,50,384,798,2.08
mazowieckie_14.tif,train,0,0,7,10,4,4,0,6,17,5,0,0,7,4,3,4,38,33,0.87
mahe_46.tif,train,1,0,499,277,251,580,7,38,384,264,0,2,0,0,149,158,1291,1319,1.02
kagera_10.tif,train,0,0,284,432,89,628,7,22,231,159,0,4,5,9,93,85,709,1339,1.89
kagera_62.tif,train,0,7,68,234,48,265,0,40,263,152,0,11,26,19,57,68,462,796,1.72
vegas_36.tif,train,0,0,10,37,5,33,3,15,36,11,3,2,2,3,3,20,62,121,1.95
lambayeque_28.tif,train,0,34,237,231,119,116,1,16,301,147,0,42,8,7,2,3,668,596,0.89
santiago_16.tif,train,0,0,58,136,13,47,7,49,65,12,0,4,0,0,5,11,148,259,1.75
bielefeld_28.tif,train,0,0,274,279,165,220,16,78,206,83,1,1,2,0,64,72,728,733,1.01
paris_64.tif,train,0,0,38,66,41,86,10,17,57,39,0,1,0,15,45,39,191,263,1.38
bielefeld_67.tif,train,0,0,39,133,8,30,7,27,334,38,0,2,2,6,9,6,399,242,0.61
sechura_43.tif,train,0,0,53,134,188,152,1,19,144,111,0,0,9,6,86,71,481,493,1.02
ulaanbaatar_2.tif,train,0,0,168,29,185,16,6,20,33,86,2,1,0,0,290,253,684,405,0.59
dortmund_28.tif,train,0,0,366,290,318,330,13,50,332,151,9,1,0,5,108,132,1146,959,0.84
melbourne_5.tif,train,0,0,132,165,121,142,4,46,134,106,0,3,0,1,22,40,413,503,1.22
rotterdam_36.tif,train,0,0,30,81,236,172,35,47,95,82,6,6,0,6,43,60,445,454,1.02
khartoum_23.tif,train,0,0,0,20,92,114,4,16,52,83,0,0,0,2,17,23,165,258,1.56
chiclayo_42.tif,train,27,0,108,178,9,63,1,2,16,22,2,2,0,97,17,9,180,373,2.07
viru_2.tif,train,0,0,56,36,359,190,2,20,127,64,1,1,2,3,48,100,595,414,0.70
lodzkie_24.tif,train,0,0,16,65,2,39,1,19,18,25,0,5,10,14,6,10,53,177,3.34
monrovia_50.tif,train,0,0,103,66,86,407,1,26,112,84,16,7,0,4,99,93,417,687,1.65
monrovia_54.tif,train,0,4,173,105,146,269,1,38,38,82,63,34,0,6,109,73,530,611,1.15
kagera_43.tif,train,0,0,44,96,22,107,3,18,312,230,0,6,29,78,32,30,442,565,1.28
dortmund_26.tif,train,0,0,287,131,128,98,8,38,201,63,17,0,14,26,35,35,690,391,0.57
monrovia_48.tif,train,0,1,157,134,190,276,1,18,55,61,0,2,0,18,91,64,494,574,1.16
zachodniopomorskie_10.tif,train,0,0,29,64,17,82,3,23,229,53,0,0,0,0,24,31,302,253,0.84
kagera_42.tif,train,0,0,36,160,32,265,8,18,373,173,0,1,29,42,37,64,515,723,1.40
podlaskie_6.tif,train,0,0,7,14,0,2,0,0,14,9,0,5,0,4,2,0,23,34,1.48
vegas_12.tif,train,0,0,51,50,45,31,1,8,115,53,9,3,0,0,59,45,280,190,0.68
koeln_46.tif,train,0,0,394,330,652,378,10,48,407,184,6,0,0,3,163,149,1632,1092,0.67
lima_45.tif,train,0,2,0,2,9,4,1,13,35,3,0,5,0,0,74,31,119,60,0.50
aachen_19.tif,train,0,0,204,332,271,306,10,64,254,210,0,0,0,3,176,153,915,1068,1.17
chiclayo_29.tif,train,19,0,105,179,47,115,4,35,93,129,9,44,15,50,14,9,306,561,1.83
western_14.tif,train,27,73,65,243,24,99,1,15,141,64,31,84,0,24,1,14,290,616,2.12
duesseldorf_24.tif,train,0,0,893,250,392,401,15,50,338,229,3,1,0,5,223,243,1864,1179,0.63
zanzibar_105.tif,train,3,9,24,85,31,74,3,7,1587,282,0,17,0,31,49,31,1697,536,0.32
aachen_36.tif,train,0,0,36,78,22,29,2,10,49,20,6,3,16,8,13,12,144,160,1.11
paris_20.tif,train,0,0,51,60,32,84,1,7,59,40,1,0,0,9,35,27,179,227,1.27
rotterdam_41.tif,train,0,0,39,87,277,160,20,64,134,93,13,7,0,15,49,63,532,489,0.92
rotterdam_32.tif,train,0,0,15,55,44,47,7,30,11,23,2,9,0,20,18,57,97,241,2.48
lohur_15.tif,train,0,0,261,320,152,316,4,31,176,191,0,0,90,71,104,132,787,1061,1.35
lodzkie_13.tif,train,0,0,14,49,6,44,1,9,9,32,0,1,2,19,8,56,40,210,5.25
rio_28.tif,train,0,0,9,11,14,113,3,15,45,43,0,0,0,0,64,52,135,234,1.73
mahe_45.tif,train,12,1,209,116,163,262,14,25,200,148,4,9,0,1,57,75,659,637,0.97
rio_62.tif,train,0,0,29,35,13,60,1,5,29,19,2,1,0,1,18,23,92,144,1.57
tyrolw_56.tif,train,0,0,82,127,57,43,5,28,114,86,0,1,3,1,49,59,310,345,1.11
tonga_27.tif,train,0,0,138,346,175,531,10,30,597,393,0,3,0,0,123,150,1043,1453,1.39
tyrolw_33.tif,train,0,0,1,10,0,8,1,1,3,11,0,5,8,8,6,3,19,46,2.42
christchurch_37.tif,train,0,0,427,576,571,516,12,34,491,272,21,1,0,0,165,178,1687,1577,0.93
monrovia_5.tif,train,0,0,236,249,184,387,25,37,196,196,7,8,0,2,138,137,786,1016,1.29
chincha_2.tif,train,0,0,84,38,114,75,4,22,202,98,1,0,11,1,114,173,530,407,0.77
koeln_25.tif,train,0,0,121,162,26,188,5,55,41,23,0,16,2,25,32,37,227,506,2.23
daressalaam_103.tif,train,0,0,188,88,119,146,5,33,338,186,0,3,6,12,71,57,727,525,0.72
chicago_32.tif,train,0,0,0,0,15,79,3,23,0,0,0,0,0,0,19,32,37,134,3.62
mahe_20.tif,train,0,3,24,82,10,28,1,4,19,18,1,24,0,4,0,29,55,192,3.49
ngaoundere_62.tif,train,2,0,111,146,139,48,4,50,345,180,0,0,14,21,191,173,806,618,0.77
soriano_2.tif,train,0,0,128,196,99,356,3,14,285,137,10,1,0,10,82,81,607,795,1.31
chincha_15.tif,train,0,0,35,27,213,140,4,38,122,79,15,0,0,0,52,122,441,406,0.92
dolnoslaskie_34.tif,train,0,0,117,78,27,92,9,57,140,37,0,1,1,30,8,13,302,308,1.02
chisinau_43.tif,train,0,0,312,68,293,196,27,23,186,203,0,0,0,0,48,83,866,573,0.66
mahe_50.tif,train,0,0,182,119,77,121,1,51,147,140,0,0,0,0,85,102,492,533,1.08
coxsbazar_66.tif,train,0,0,76,41,0,5,4,47,13,43,0,50,1,5,0,0,94,191,2.03
lubuskie_13.tif,train,0,0,66,32,25,40,3,12,75,41,5,1,4,44,18,19,196,189,0.96
baybay_38.tif,train,0,0,55,173,30,59,3,4,196,50,0,0,2,13,15,16,301,315,1.05
muenster_52.tif,train,0,0,338,357,502,456,16,46,387,193,2,0,7,6,184,153,1436,1211,0.84
lohur_30.tif,train,0,0,114,103,86,88,5,24,283,37,0,0,18,15,30,30,536,297,0.55
chiclayo_44.tif,train,18,4,19,85,12,65,1,9,18,36,0,8,3,46,8,4,79,257,3.25
muenster_43.tif,train,0,0,395,474,387,513,4,81,621,304,1,0,0,5,161,143,1569,1520,0.97
daressalaam_120.tif,train,0,3,255,94,184,261,8,41,185,149,0,6,0,1,100,83,732,638,0.87
khartoum_8.tif,train,0,0,12,32,19,28,4,10,35,26,1,2,0,10,23,35,94,143,1.52
kyoto_22.tif,train,0,0,483,552,145,449,24,94,511,345,26,1,4,3,486,123,1679,1567,0.93
aachen_2.tif,train,0,0,53,71,21,41,7,25,68,25,6,3,9,7,15,14,179,186,1.04
mazowieckie_2.tif,train,0,0,41,74,13,97,5,17,47,38,0,0,8,13,14,13,128,252,1.97
podkarpackie_6.tif,train,0,0,41,17,9,39,0,3,85,18,0,5,4,16,8,8,147,106,0.72
daressalaam_107.tif,train,3,0,42,57,9,31,1,44,106,42,1,1,0,5,42,99,204,279,1.37
sechura_17.tif,train,1,17,3,30,49,42,2,9,11,8,2,9,0,0,14,25,82,140,1.71
zanzibar_61.tif,train,0,0,125,175,16,100,4,24,281,91,0,4,10,9,11,17,447,420,0.94
vienna_54.tif,train,0,0,319,288,106,437,42,68,139,98,12,0,1,21,93,99,712,1011,1.42
muenster_22.tif,train,0,0,374,267,130,273,7,98,346,235,0,0,0,0,87,94,944,967,1.02
melbourne_41.tif,train,0,0,102,97,333,236,32,29,155,225,0,2,0,0,86,90,708,679,0.96
mahe_6.tif,train,21,0,63,93,10,78,1,6,6,13,0,5,2,1,0,6,103,202,1.96
ulaanbaatar_33.tif,train,0,0,87,66,77,19,5,36,0,74,0,0,0,0,302,235,471,430,0.91
vegas_30.tif,train,0,0,42,61,51,66,2,11,103,27,11,7,0,1,19,26,228,199,0.87
chicago_18.tif,train,0,0,14,19,13,19,3,12,3,1,0,0,0,0,5,5,38,56,1.47
duesseldorf_63.tif,train,0,0,70,45,12,7,3,38,53,24,0,0,10,5,7,7,155,126,0.81
dortmund_46.tif,train,0,0,507,307,454,379,43,73,441,248,7,0,0,2,211,166,1663,1175,0.71
vegas_43.tif,train,0,0,36,37,31,54,6,12,201,53,2,1,0,0,55,49,331,206,0.62
zanzibar_110.tif,train,0,9,269,378,55,316,11,22,394,262,0,3,0,1,198,114,927,1105,1.19
dortmund_31.tif,train,0,0,841,517,523,569,27,64,678,248,13,0,0,0,280,223,2362,1621,0.69
accra_22.tif,train,0,0,343,441,330,416,7,52,289,120,0,0,0,2,151,201,1120,1232,1.10
baybay_63.tif,train,1,0,417,468,237,519,5,19,340,209,2,1,1,2,98,84,1101,1302,1.18
monrovia_55.tif,train,0,0,146,88,259,359,2,33,78,82,7,5,4,0,111,101,607,668,1.10
bielefeld_12.tif,train,0,0,154,226,243,371,2,21,367,225,4,2,5,16,164,134,939,995,1.06
khartoum_53.tif,train,0,0,0,2,18,23,1,33,4,21,0,0,0,0,44,62,67,141,2.10
pisco_48.tif,train,0,10,188,83,81,17,1,7,115,44,0,18,0,0,24,38,409,217,0.53
mahe_29.tif,train,0,9,254,299,126,213,1,12,367,244,0,12,0,3,63,66,811,858,1.06
coxsbazar_20.tif,train,0,0,261,316,260,185,2,44,82,86,27,2,20,27,302,150,954,810,0.85
slaskie_24.tif,train,0,0,108,90,55,221,9,21,312,73,0,0,1,1,34,35,519,441,0.85
chicago_24.tif,train,2,0,77,85,55,100,3,43,177,35,0,1,6,13,44,32,364,309,0.85
rotterdam_48.tif,train,0,0,48,57,175,177,54,68,152,95,9,5,0,10,40,59,478,471,0.99
coxsbazar_5.tif,train,0,0,40,61,4,9,0,19,181,131,0,0,6,10,0,2,231,232,1.00
zanzibar_76.tif,train,0,0,84,112,2,60,0,1,143,90,0,10,7,30,9,11,245,314,1.28
pisco_7.tif,train,0,0,100,102,81,52,1,18,143,78,0,4,9,21,32,60,366,335,0.92
chiclayo_8.tif,train,0,49,6,65,105,96,3,24,356,212,4,6,1,1,80,72,555,525,0.95
abancay_32.tif,train,0,0,77,138,176,106,3,32,173,134,0,0,5,0,93,85,527,495,0.94
khartoum_59.tif,train,1,0,17,62,36,48,1,10,34,42,0,5,0,17,25,45,114,229,2.01
svaneti_11.tif,train,0,0,137,228,16,140,5,15,170,116,0,36,14,28,17,33,359,596,1.66
wielkopolskie_3.tif,train,0,0,19,9,10,11,2,5,48,9,0,0,10,4,5,5,94,43,0.46
aachen_51.tif,train,0,0,234,173,114,273,9,46,236,121,2,0,6,9,120,110,721,732,1.02
kyoto_29.tif,train,0,0,157,534,312,264,10,120,310,215,28,0,0,0,78,104,895,1237,1.38
tokyo_37.tif,train,1,7,175,381,215,197,2,69,167,181,6,10,1,0,315,148,882,993,1.13
ulaanbaatar_28.tif,train,0,0,116,26,61,14,1,21,99,104,0,1,0,0,300,330,577,496,0.86
kujawsko-pomorskie_2.tif,train,0,0,29,43,1,10,21,10,8,51,3,4,8,10,2,1,72,129,1.79
vienna_40.tif,train,0,0,117,121,73,149,1,44,155,67,1,0,0,2,26,70,373,453,1.21
vegas_42.tif,train,3,0,23,13,18,4,1,2,220,5,0,9,0,0,12,18,277,51,0.18
koeln_54.tif,train,0,0,521,488,556,456,35,112,511,250,13,0,0,0,149,154,1785,1460,0.82
bielefeld_15.tif,train,0,0,187,405,202,289,7,48,567,276,2,1,1,4,235,182,1201,1205,1.00
podkarpackie_5.tif,train,0,0,32,34,7,44,1,15,72,23,3,0,4,18,14,12,133,146,1.10
dolnoslaskie_15.tif,train,0,0,30,42,4,41,2,6,63,35,14,1,2,33,6,7,121,165,1.36
rio_27.tif,train,0,0,70,121,145,142,5,15,102,46,7,0,0,1,69,61,398,386,0.97
piura_19.tif,train,0,0,26,9,160,85,3,20,136,83,0,0,0,0,67,103,392,300,0.77
zachodniopomorskie_9.tif,train,3,0,17,45,0,0,0,0,38,31,6,29,0,0,1,0,65,105,1.62
rotterdam_42.tif,train,0,0,41,99,227,165,28,39,98,102,6,4,0,14,37,73,437,496,1.14
dortmund_69.tif,train,0,0,168,131,82,97,4,62,69,26,1,13,2,4,20,20,346,353,1.02
kagera_9.tif,train,0,0,101,239,76,337,3,11,491,125,0,2,16,34,54,77,741,825,1.11
shanghai_9.tif,train,0,0,0,6,3,25,5,9,0,2,0,0,0,5,1,29,9,76,8.44
melbourne_16.tif,train,0,1,56,121,220,189,15,33,144,158,0,17,0,0,26,37,461,556,1.21
western_26.tif,train,5,1,69,215,67,96,1,17,323,188,2,1,2,3,135,106,604,627,1.04
duesseldorf_53.tif,train,0,0,265,234,348,302,2,57,330,205,2,0,2,6,160,143,1109,947,0.85
viru_50.tif,train,0,0,90,166,39,65,1,14,97,121,12,11,4,15,54,83,297,475,1.60
muenster_12.tif,train,0,0,109,94,60,189,5,20,93,51,0,5,57,21,31,28,355,408,1.15
monrovia_11.tif,train,0,0,314,273,157,359,10,26,191,198,0,1,0,0,133,133,805,990,1.23
wielkopolskie_38.tif,train,0,0,31,21,6,8,9,14,48,26,1,0,2,7,3,4,100,80,0.80
kitsap_28.tif,train,0,0,232,196,94,105,7,23,257,127,1,1,0,0,107,95,698,547,0.78
chiclayo_45.tif,train,7,5,88,43,5,42,0,20,0,4,1,39,0,29,2,5,103,187,1.82
aachen_55.tif,train,0,0,299,114,127,219,5,52,577,87,6,1,42,10,161,108,1217,591,0.49
wielkopolskie_28.tif,train,0,0,165,72,67,246,2,6,527,86,0,0,0,2,62,58,823,470,0.57
tonga_1.tif,train,0,0,424,294,178,400,2,8,221,288,0,5,0,0,115,107,940,1102,1.17
kujawsko-pomorskie_11.tif,train,0,0,185,157,152,269,4,61,68,87,0,21,0,1,61,48,470,644,1.37
